fact_id,db_order_id,db_line_id,invoice_number,order_date,customer_code,customer_name,tax_code,address,province_name,product_code,product_name_pdf,product_name_clean,product_name_source,unit,quantity,unit_price,line_total,message_id,received_at
4120,357,4120,BH26_1291,13/03/2026,TAYBAC,HỘ KINH DOANH TÂY BẮC,266240517,"Phường Hạc Thành, Thanh Hóa",Thanh Hóa,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,Xe đạp Thống Nhất SK 20 nen,AUTO_CLEAN,Chiếc,1.0,2212963.0,2212963.0,<177639809844.27.11538715695008290445@taybac.vn>,"Fri, 13 Mar 2026 17:40:32 +0700"
4121,358,4121,BH26_1292,13/03/2026,LONGPHU,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",Hà Nội,000224002015000,Xe nnp Thnng Nhnt New 24 Café/nâu,Xe đạp Thống Nhất New 24 Café/nâu,AUTO_CLEAN,Chiếc,1.0,2490741.0,2490741.0,<177639809844.27.1497644464612692370@longphu.vn>,"Fri, 13 Mar 2026 16:03:04 +0700"
4122,359,4122,BH26_1293,13/03/2026,LONGPHU,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",Hà Nội,000333002008000,Xe nnp Thnng Nhnt Super 26 S ghi,Xe đạp Thống Nhất Super 26 S ghi,AUTO_CLEAN,Chiếc,1.0,3601852.0,3601852.0,<177639809844.27.10182459705339612025@longphu.vn>,"Fri, 13 Mar 2026 16:44:43 +0700"
4123,360,4123,BH26_1294,14/03/2026,DAIDUONG,CÔNG TY TNHH THƯƠNG MẠI ĐẠI DƯƠNG,165591149,"phố Vũ Xuân Thiều, Phường Phúc Lợi, Thành phố Hà Nội",Hà Nội,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,5.0,1799444.0,8997220.0,<177639809864.27.7526099889829206326@daiduong.vn>,"Sat, 14 Mar 2026 12:42:04 +0700"
4124,360,4124,BH26_1294,14/03/2026,DAIDUONG,CÔNG TY TNHH THƯƠNG MẠI ĐẠI DƯƠNG,165591149,"phố Vũ Xuân Thiều, Phường Phúc Lợi, Thành phố Hà Nội",Hà Nội,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,Xe đạp Thống Nhất SK 24 nen,AUTO_CLEAN,Chiếc,1.0,1622222.0,1622222.0,<177639809864.27.7526099889829206326@daiduong.vn>,"Sat, 14 Mar 2026 12:42:04 +0700"
4125,360,4125,BH26_1294,14/03/2026,DAIDUONG,CÔNG TY TNHH THƯƠNG MẠI ĐẠI DƯƠNG,165591149,"phố Vũ Xuân Thiều, Phường Phúc Lợi, Thành phố Hà Nội",Hà Nội,000337002008000,Xe nnp Thnng Nhnt SK 24 ghi,Xe đạp Thống Nhất SK 24 ghi,AUTO_CLEAN,Chiếc,2.0,1622222.0,3244444.0,<177639809864.27.7526099889829206326@daiduong.vn>,"Sat, 14 Mar 2026 12:42:04 +0700"
4126,360,4126,BH26_1294,14/03/2026,DAIDUONG,CÔNG TY TNHH THƯƠNG MẠI ĐẠI DƯƠNG,165591149,"phố Vũ Xuân Thiều, Phường Phúc Lợi, Thành phố Hà Nội",Hà Nội,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,Xe đạp Thống Nhất LD 26 Pastel Hồng,AUTO_CLEAN,Chiếc,2.0,1799444.0,3598888.0,<177639809864.27.7526099889829206326@daiduong.vn>,"Sat, 14 Mar 2026 12:42:04 +0700"
4127,360,4127,BH26_1294,14/03/2026,DAIDUONG,CÔNG TY TNHH THƯƠNG MẠI ĐẠI DƯƠNG,165591149,"phố Vũ Xuân Thiều, Phường Phúc Lợi, Thành phố Hà Nội",Hà Nội,000232003002000,Xe nnp Thnng Nhnt MS 27.5 Trnng,Xe đạp Thống Nhất MS 27.5 Trắng,AUTO_CLEAN,Chiếc,2.0,2233333.0,4466666.0,<177639809864.27.7526099889829206326@daiduong.vn>,"Sat, 14 Mar 2026 12:42:04 +0700"
4128,361,4128,BH26_1295,14/03/2026,DAIDUONG,CÔNG TY TNHH THƯƠNG MẠI ĐẠI DƯƠNG,165591149,"phố Vũ Xuân Thiều, Phường Phúc Lợi, Thành phố Hà Nội",Hà Nội,1040010000080000,Xe nnp Thnng Nhnt TE Batman16 Ghi,Xe đạp Thống Nhất TE Batman16 Ghi,AUTO_CLEAN,Chiếc,2.0,1326851.0,2653702.0,<177639809860.27.9195574616626971195@daiduong.vn>,"Sat, 14 Mar 2026 09:57:15 +0700"
4129,362,4129,BH26_1296,14/03/2026,NAMTIEN,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,120291779,"Vườn Trầu 022, Phường Móng Cái 1, Tỉnh Quảng Ninh",Quảng Ninh,000131002019002,Xe nnp Thnng Nhnt GN 06 20 2024 Vàng,Xe đạp Thống Nhất GN 06 20 2024 Vàng,AUTO_CLEAN,Chiếc,1.0,1169907.0,1169907.0,<177639809861.27.952069303598759280@namtien.vn>,"Sat, 14 Mar 2026 12:02:03 +0700"
4130,362,4130,BH26_1296,14/03/2026,NAMTIEN,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,120291779,"Vườn Trầu 022, Phường Móng Cái 1, Tỉnh Quảng Ninh",Quảng Ninh,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,Xe đạp Thống Nhất Puppy 20 Xanh,AUTO_CLEAN,Chiếc,1.0,1310555.0,1310555.0,<177639809861.27.952069303598759280@namtien.vn>,"Sat, 14 Mar 2026 12:02:03 +0700"
4131,362,4131,BH26_1296,14/03/2026,NAMTIEN,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,120291779,"Vườn Trầu 022, Phường Móng Cái 1, Tỉnh Quảng Ninh",Quảng Ninh,000208002023000,Xe nnp Thnng Nhnt 219-24 Xanh Tím,Xe đạp Thống Nhất 219-24 Xanh Tím,AUTO_CLEAN,Chiếc,2.0,1408333.0,2816666.0,<177639809861.27.952069303598759280@namtien.vn>,"Sat, 14 Mar 2026 12:02:03 +0700"
4132,362,4132,BH26_1296,14/03/2026,NAMTIEN,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,120291779,"Vườn Trầu 022, Phường Móng Cái 1, Tỉnh Quảng Ninh",Quảng Ninh,000208002007000,Xe nnp Thnng Nhnt 219-24 Coban,Xe đạp Thống Nhất 219-24 Cơ bản,AUTO_CLEAN,Chiếc,1.0,1408333.0,1408333.0,<177639809861.27.952069303598759280@namtien.vn>,"Sat, 14 Mar 2026 12:02:03 +0700"
4133,362,4133,BH26_1296,14/03/2026,NAMTIEN,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,120291779,"Vườn Trầu 022, Phường Móng Cái 1, Tỉnh Quảng Ninh",Quảng Ninh,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,Xe đạp Thống Nhất LD 26 Pastel Hồng,AUTO_CLEAN,Chiếc,2.0,1799444.0,3598888.0,<177639809861.27.952069303598759280@namtien.vn>,"Sat, 14 Mar 2026 12:02:03 +0700"
4134,362,4134,BH26_1296,14/03/2026,NAMTIEN,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,120291779,"Vườn Trầu 022, Phường Móng Cái 1, Tỉnh Quảng Ninh",Quảng Ninh,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,Xe đạp Thống Nhất LD 26 Pastel Xanh,AUTO_CLEAN,Chiếc,2.0,1799444.0,3598888.0,<177639809861.27.952069303598759280@namtien.vn>,"Sat, 14 Mar 2026 12:02:03 +0700"
4135,362,4135,BH26_1296,14/03/2026,NAMTIEN,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,120291779,"Vườn Trầu 022, Phường Móng Cái 1, Tỉnh Quảng Ninh",Quảng Ninh,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,3.0,1799444.0,5398332.0,<177639809861.27.952069303598759280@namtien.vn>,"Sat, 14 Mar 2026 12:02:03 +0700"
4136,363,4136,BH26_1297,14/03/2026,HUNGCUONG,HỘ KINH DOANH HÙNG CƯỜNG,133736575,"phố Trần Bình Trọng, Xã Quảng Hà, Quảng Ninh",Quảng Ninh,000230002009000,Xe nnp Thnng Nhnt LD 26 Pastel Hnng,Xe đạp Thống Nhất LD 26 Pastel Hồng,AUTO_CLEAN,Chiếc,2.0,1799444.0,3598888.0,<177639809862.27.2416767474068990100@hungcuong.vn>,"Sat, 14 Mar 2026 12:14:26 +0700"
4137,363,4137,BH26_1297,14/03/2026,HUNGCUONG,HỘ KINH DOANH HÙNG CƯỜNG,133736575,"phố Trần Bình Trọng, Xã Quảng Hà, Quảng Ninh",Quảng Ninh,000230002013000,Xe nnp Thnng Nhnt LD 26 Pastel Xanh,Xe đạp Thống Nhất LD 26 Pastel Xanh,AUTO_CLEAN,Chiếc,1.0,1799444.0,1799444.0,<177639809862.27.2416767474068990100@hungcuong.vn>,"Sat, 14 Mar 2026 12:14:26 +0700"
4138,363,4138,BH26_1297,14/03/2026,HUNGCUONG,HỘ KINH DOANH HÙNG CƯỜNG,133736575,"phố Trần Bình Trọng, Xã Quảng Hà, Quảng Ninh",Quảng Ninh,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,2.0,1799444.0,3598888.0,<177639809862.27.2416767474068990100@hungcuong.vn>,"Sat, 14 Mar 2026 12:14:26 +0700"
4139,363,4139,BH26_1297,14/03/2026,HUNGCUONG,HỘ KINH DOANH HÙNG CƯỜNG,133736575,"phố Trần Bình Trọng, Xã Quảng Hà, Quảng Ninh",Quảng Ninh,000333002001002,Xe nnp Thnng Nhnt Super 26 S nen,Xe đạp Thống Nhất Super 26 S nen,AUTO_CLEAN,Chiếc,1.0,2294444.0,2294444.0,<177639809862.27.2416767474068990100@hungcuong.vn>,"Sat, 14 Mar 2026 12:14:26 +0700"
4140,363,4140,BH26_1297,14/03/2026,HUNGCUONG,HỘ KINH DOANH HÙNG CƯỜNG,133736575,"phố Trần Bình Trọng, Xã Quảng Hà, Quảng Ninh",Quảng Ninh,000335002001000,Xe nnp Thnng Nhnt Super 24 nen,Xe đạp Thống Nhất Super 24 nen,AUTO_CLEAN,Chiếc,1.0,2105000.0,2105000.0,<177639809862.27.2416767474068990100@hungcuong.vn>,"Sat, 14 Mar 2026 12:14:26 +0700"
4141,363,4141,BH26_1297,14/03/2026,HUNGCUONG,HỘ KINH DOANH HÙNG CƯỜNG,133736575,"phố Trần Bình Trọng, Xã Quảng Hà, Quảng Ninh",Quảng Ninh,000335002004000,Xe nnp Thnng Nhnt Super 24 nn,Xe đạp Thống Nhất Super 24 nn,AUTO_CLEAN,Chiếc,1.0,2105000.0,2105000.0,<177639809862.27.2416767474068990100@hungcuong.vn>,"Sat, 14 Mar 2026 12:14:26 +0700"
4142,363,4142,BH26_1297,14/03/2026,HUNGCUONG,HỘ KINH DOANH HÙNG CƯỜNG,133736575,"phố Trần Bình Trọng, Xã Quảng Hà, Quảng Ninh",Quảng Ninh,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,Xe đạp Thống Nhất SK 20 xanh,AUTO_CLEAN,Chiếc,1.0,1377777.0,1377777.0,<177639809862.27.2416767474068990100@hungcuong.vn>,"Sat, 14 Mar 2026 12:14:26 +0700"
4143,363,4143,BH26_1297,14/03/2026,HUNGCUONG,HỘ KINH DOANH HÙNG CƯỜNG,133736575,"phố Trần Bình Trọng, Xã Quảng Hà, Quảng Ninh",Quảng Ninh,000336002004000,Xe nnp Thnng Nhnt SK 20 nn,Xe đạp Thống Nhất SK 20 nn,AUTO_CLEAN,Chiếc,2.0,1377777.0,2755554.0,<177639809862.27.2416767474068990100@hungcuong.vn>,"Sat, 14 Mar 2026 12:14:26 +0700"
4144,363,4144,BH26_1297,14/03/2026,HUNGCUONG,HỘ KINH DOANH HÙNG CƯỜNG,133736575,"phố Trần Bình Trọng, Xã Quảng Hà, Quảng Ninh",Quảng Ninh,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,Xe đạp Thống Nhất SK 20 nen,AUTO_CLEAN,Chiếc,2.0,1377777.0,2755554.0,<177639809862.27.2416767474068990100@hungcuong.vn>,"Sat, 14 Mar 2026 12:14:26 +0700"
4145,363,4145,BH26_1297,14/03/2026,HUNGCUONG,HỘ KINH DOANH HÙNG CƯỜNG,133736575,"phố Trần Bình Trọng, Xã Quảng Hà, Quảng Ninh",Quảng Ninh,000125002013000,Xe nnp Thnng Nhnt Puppy 20 Xanh,Xe đạp Thống Nhất Puppy 20 Xanh,AUTO_CLEAN,Chiếc,1.0,1310555.0,1310555.0,<177639809862.27.2416767474068990100@hungcuong.vn>,"Sat, 14 Mar 2026 12:14:26 +0700"
4146,364,4146,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,Xe đạp Thống Nhất New 26 Café/nâu,AUTO_CLEAN,Chiếc,1.0,1616111.0,1616111.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4147,364,4147,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,Xe đạp Thống Nhất New 26 Kem,AUTO_CLEAN,Chiếc,5.0,1616111.0,8080555.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4148,364,4148,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,Xe đạp Thống Nhất New 26 Café/nâu,AUTO_CLEAN,Chiếc,4.0,1616111.0,6464444.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4149,364,4149,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,Xe đạp Thống Nhất SK 24 nen,AUTO_CLEAN,Chiếc,1.0,1622222.0,1622222.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4150,364,4150,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,Xe đạp Thống Nhất SK 20 xanh,AUTO_CLEAN,Chiếc,3.0,1377777.0,4133331.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4151,364,4151,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,Xe đạp Thống Nhất SK 20 nen,AUTO_CLEAN,Chiếc,5.0,1377777.0,6888885.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4152,364,4152,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,1000400050080000,Xe nnp Thnng Nhnt MTB SPD 27.5 15 Ghi,Xe đạp Thống Nhất MTB SPD 27.5 15 Ghi,AUTO_CLEAN,Chiếc,5.0,2960555.0,14802775.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4153,364,4153,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000231002002000,Xe nnp Thnng Nhnt LD 26 We Bare Bears Trnn,Xe đạp Thống Nhất LD 26 We Bare Bears Trnn,AUTO_CLEAN,gChiếc,2.0,2172222.0,4344444.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4154,364,4154,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000335002013000,Xe nnp Thnng Nhnt Super 24 Xanh,Xe đạp Thống Nhất Super 24 Xanh,AUTO_CLEAN,Chiếc,2.0,2105000.0,4210000.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4155,364,4155,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000335002004000,Xe nnp Thnng Nhnt Super 24 nn,Xe đạp Thống Nhất Super 24 nn,AUTO_CLEAN,Chiếc,3.0,2105000.0,6315000.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4156,364,4156,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000334002004000,Xe nnp Thnng Nhnt Super 20 nn,Xe đạp Thống Nhất Super 20 nn,AUTO_CLEAN,Chiếc,2.0,1652777.0,3305554.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4157,364,4157,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000334002013000,Xe nnp Thnng Nhnt Super 20 Xanh,Xe đạp Thống Nhất Super 20 Xanh,AUTO_CLEAN,Chiếc,2.0,1652777.0,3305554.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4158,364,4158,BH26_1298,14/03/2026,NAMTIEN,CỬA HÀNG XE nnP NAM TIẾN,225926379,"khu 6, Phường Hồng Gai, Quảng Ninh",Quảng Ninh,000334002001000,Xe nnp Thnng Nhnt Super 20 nen,Xe đạp Thống Nhất Super 20 nen,AUTO_CLEAN,Chiếc,3.0,1652777.0,4958331.0,<177639809863.27.16248752028802113606@namtien.vn>,"Sat, 14 Mar 2026 15:04:20 +0700"
4159,365,4159,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,Xe đạp Thống Nhất New 26 Kem,AUTO_CLEAN,Chiếc,1.0,1616111.0,1616111.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4160,365,4160,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000225002025000,Xe nnp Thnng Nhnt New 26 Xanh mint,Xe đạp Thống Nhất New 26 Xanh mint,AUTO_CLEAN,Chiếc,2.0,1616111.0,3232222.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4161,365,4161,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000225002015000,Xe nnp Thnng Nhnt New 26 Café/nâu,Xe đạp Thống Nhất New 26 Café/nâu,AUTO_CLEAN,Chiếc,2.0,1616111.0,3232222.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4162,365,4162,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000225002023000,Xe nnp Thnng Nhnt New 26 Kem,Xe đạp Thống Nhất New 26 Kem,AUTO_CLEAN,Chiếc,2.0,1616111.0,3232222.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4163,365,4163,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000230002023000,Xe nnp Thnng Nhnt LD 26 Kem,Xe đạp Thống Nhất LD 26 Kem,AUTO_CLEAN,Chiếc,5.0,1799444.0,8997220.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4164,365,4164,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,Xe đạp Thống Nhất SK 24 nen,AUTO_CLEAN,Chiếc,1.0,1622222.0,1622222.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4165,365,4165,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,Xe đạp Thống Nhất SK 20 nen,AUTO_CLEAN,Chiếc,1.0,1377777.0,1377777.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4166,365,4166,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,Xe đạp Thống Nhất SK 20 xanh,AUTO_CLEAN,Chiếc,1.0,1377777.0,1377777.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4167,365,4167,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000337002001000,Xe nnp Thnng Nhnt SK 24 nen,Xe đạp Thống Nhất SK 24 nen,AUTO_CLEAN,Chiếc,2.0,1622222.0,3244444.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4168,365,4168,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000125002009000,Xe nnp Thnng Nhnt Puppy 20 Hnng,Xe đạp Thống Nhất Puppy 20 Hồng,AUTO_CLEAN,Chiếc,1.0,1310555.0,1310555.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4169,365,4169,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000336002001000,Xe nnp Thnng Nhnt SK 20 nen,Xe đạp Thống Nhất SK 20 nen,AUTO_CLEAN,Chiếc,2.0,1377777.0,2755554.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4170,365,4170,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000336002022000,Xe nnp Thnng Nhnt SK 20 xanh,Xe đạp Thống Nhất SK 20 xanh,AUTO_CLEAN,Chiếc,1.0,1377777.0,1377777.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4171,365,4171,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000209002003000,Xe nnp Thnng Nhnt 219-26 nn nun,Xe đạp Thống Nhất 219-26 nn nun,AUTO_CLEAN,Chiếc,1.0,1469444.0,1469444.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4172,365,4172,BH26_1299,14/03/2026,MATTROI,HỘ KINH DOANH MnT TRnI,281448381,đường Ngọc Hồi - TT. Văn Điển - H. Thanh Trì - TP.Hà Nội - Việt Nam,Hà Nội,000333002001002,Xe nnp Thnng Nhnt Super 26 S nen,Xe đạp Thống Nhất Super 26 S nen,AUTO_CLEAN,Chiếc,1.0,2294444.0,2294444.0,<177639809863.27.532547151764768694@mattroi.vn>,"Sat, 14 Mar 2026 12:17:49 +0700"
4173,366,4173,BH26_1300,14/03/2026,XUANMAI,DOANH NGHIỆP TW XUÂN MAI,267491139,"Đường Quốc lộ 45, Khu phố 2, Xã Thiệu Hóa, Tỉnh Thanh Hóa",Thanh Hóa,000208002023000,Xe nnp Thnng Nhnt 219-24 Xanh Tím,Xe đạp Thống Nhất 219-24 Xanh Tím,AUTO_CLEAN,Chiếc,2.0,1408333.0,2816666.0,<177639809864.27.14744735927941137271@xuanmai.vn>,"Sat, 14 Mar 2026 17:33:29 +0700"
4174,366,4174,BH26_1300,14/03/2026,XUANMAI,DOANH NGHIỆP TW XUÂN MAI,267491139,"Đường Quốc lộ 45, Khu phố 2, Xã Thiệu Hóa, Tỉnh Thanh Hóa",Thanh Hóa,000208002007000,Xe nnp Thnng Nhnt 219-24 Coban,Xe đạp Thống Nhất 219-24 Cơ bản,AUTO_CLEAN,Chiếc,2.0,1408333.0,2816666.0,<177639809864.27.14744735927941137271@xuanmai.vn>,"Sat, 14 Mar 2026 17:33:29 +0700"
4175,366,4175,BH26_1300,14/03/2026,XUANMAI,DOANH NGHIỆP TW XUÂN MAI,267491139,"Đường Quốc lộ 45, Khu phố 2, Xã Thiệu Hóa, Tỉnh Thanh Hóa",Thanh Hóa,000208002023000,Xe nnp Thnng Nhnt 219-24 Xanh Tím,Xe đạp Thống Nhất 219-24 Xanh Tím,AUTO_CLEAN,Chiếc,3.0,1408333.0,4224999.0,<177639809864.27.14744735927941137271@xuanmai.vn>,"Sat, 14 Mar 2026 17:33:29 +0700"
4176,366,4176,BH26_1300,14/03/2026,XUANMAI,DOANH NGHIỆP TW XUÂN MAI,267491139,"Đường Quốc lộ 45, Khu phố 2, Xã Thiệu Hóa, Tỉnh Thanh Hóa",Thanh Hóa,1000400050020000,Xe nnp Thnng Nhnt MTB SPD 27.5 17 Trnng,Xe đạp Thống Nhất MTB SPD 27.5 17 Trắng,AUTO_CLEAN,Chiếc,1.0,2960555.0,2960555.0,<177639809864.27.14744735927941137271@xuanmai.vn>,"Sat, 14 Mar 2026 17:33:29 +0700"
